Drainage	Basin	State	Stream	Stretch	Region	Data	Largura-m	ProfMedia-m	ProfMaxima-m	LAT	LONG	Order	Family	Species	Espécie_abreviada	Osf	Ops	Eps	Bsh	Bsf	PFps	PFar	CPt	CFar	Frt	Fsf
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Siluriformes	Loricariidae	Rineloricaria_sp._MT_	Rinspmt	0.142	0	0.91	0.703	4.202	0.289	2.624	7.604	1.201	2.141	3.456
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Siluriformes	Loricariidae	Ancistrus_sp._tigrado	Ancsptig	0.212	0	0.826	0.715	3.703	0.13	3.245	2.614	1.223	0.881	2.623
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Siluriformes	Callichthyidae	Corydoras_cf._aeneus	Corcfaen	0.066	0.135	0.748	1.5	3.386	0.167	3.274	1.767	1.257	0.834	1.632
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Characiformes	Characidae	Astyanax_aff._maximus	Astaffmax	0.175	0.566	0.638	3.108	2.54	0.128	4.164	2.424	2.368	0.676	1.379
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Characiformes	Anostomidae	Leporinus_venerei	Lepvene	0.136	0.36	0.634	2.18	2.877	0.199	4.316	2.093	1.257	0.361	1.472
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Characiformes	Characidae	Knodus_cf._victoriae	Knocfvict	0.244	0.589	0.666	2.335	5.653	0.151	4.748	2.729	2.351	0.493	1.981
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Characiformes	Characidae	Moenkhausia_phaeonota	Moephae	0.391	0.536	0.594	2.156	8.127	0.115	6.132	2.877	2.02	0.336	1.692
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-017	50m	Amazônia_Meridional	27/07/2011	3.76	0.19	0.34	-9.81975	-58.258722	Siluriformes	Loricariidae	Farlowella_cf._smithi	Farcfsmit	0.299	0	0.764	0.953	5.99	0.194	6.532	4.915	0.988	0.965	2.474
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Callichthyidae	Megalechis_picta	Megapict	0.127	0.309	0.73	1.175	3.192	0.164	2.486	1.668	1.06	0.61	2.741
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Heptapteridae	Rhamdia_quelen	Rhaquel	0.315	0.255	0.886	1.182	3.039	0.324	2.804	1.981	1.182	0.498	2.465
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Trichomycteridae	Ituglanis_amazonicus	Itugamaz	0.194	0.334	0.95	1.231	6.524	0.505	2.917	1.376	0.88	0.374	2.258
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Loricariidae	Ancistrus_sp._tigrado	Ancsptig	0.212	0	0.826	0.715	3.703	0.13	3.245	2.614	1.223	0.881	2.623
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Heptapteridae	Pimelodella_aff._cristata	Pimaffcrist	0.231	0.262	0.836	1.289	3.968	0.287	3.261	2.573	1.231	0.585	2.707
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Siluriformes	Loricariidae	Hypostomus_cf._hemicochliodon	Hypcfhemi	0.133	0	0.816	0.936	2.516	0.132	3.717	2.821	1.212	1.132	2.071
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Characiformes	Characidae	Moenkhausia_oligolepis	Moeolig	0.189	0.638	0.67	2.666	2.487	0.156	4.676	2.852	2.483	0.483	1.295
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Characiformes	Characidae	Knodus_cf._victoriae	Knocfvict	0.244	0.589	0.666	2.335	5.653	0.151	4.748	2.729	2.351	0.493	1.981
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Characiformes	Characidae	Jupiaba_acanthogaster	Jupacan	0.213	0.487	0.588	2.517	11.256	0.122	5.952	2.728	1.768	0.46	1.629
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-018	50m	Amazônia_Meridional	29/07/2011	2.39	0.11	0.17	-9.817667	-58.271417	Characiformes	Characidae	Moenkhausia_phaeonota	Moephae	0.391	0.536	0.594	2.156	8.127	0.115	6.132	2.877	2.02	0.336	1.692
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-019	50m	Amazônia_Meridional	29/07/2011	1.06	0.05	0.07	-9.816472	-58.279083	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-019	50m	Amazônia_Meridional	29/07/2011	1.06	0.05	0.07	-9.816472	-58.279083	Siluriformes	Callichthyidae	Megalechis_picta	Megapict	0.127	0.309	0.73	1.175	3.192	0.164	2.486	1.668	1.06	0.61	2.741
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-019	50m	Amazônia_Meridional	29/07/2011	1.06	0.05	0.07	-9.816472	-58.279083	Siluriformes	Heptapteridae	Rhamdia_quelen	Rhaquel	0.315	0.255	0.886	1.182	3.039	0.324	2.804	1.981	1.182	0.498	2.465
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-019	50m	Amazônia_Meridional	29/07/2011	1.06	0.05	0.07	-9.816472	-58.279083	Gymnotiformes	Sternopygidae	Eigenmannia_aff._trilineata	Eigafftri	0.114	0.329	0.653	2.754	3.676	0.368	2.981	0	0	0	0.878
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-019	50m	Amazônia_Meridional	29/07/2011	1.06	0.05	0.07	-9.816472	-58.279083	Characiformes	Characidae	Knodus_cf._victoriae	Knocfvict	0.244	0.589	0.666	2.335	5.653	0.151	4.748	2.729	2.351	0.493	1.981
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Siluriformes	Callichthyidae	Megalechis_picta	Megapict	0.127	0.309	0.73	1.175	3.192	0.164	2.486	1.668	1.06	0.61	2.741
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Siluriformes	Heptapteridae	Rhamdia_quelen	Rhaquel	0.315	0.255	0.886	1.182	3.039	0.324	2.804	1.981	1.182	0.498	2.465
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Siluriformes	Loricariidae	Ancistrus_sp._pintinhas	Ancpint	0.203	0	0.845	0.686	4.515	0.126	3.111	2.958	1.369	1.041	3.053
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Siluriformes	Heptapteridae	Phenacorhamdia_sp._n._barbilhao_curto	Phespnbarb	0.368	0.345	0.858	0.845	11.328	0.328	3.629	1.873	0.724	0.321	3.284
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-020	50m	Amazônia_Meridional	30/07/2011	1.93	0.08	0.13	-9.814722	-58.294083	Characiformes	Characidae	Knodus_cf._victoriae	Knocfvict	0.244	0.589	0.666	2.335	5.653	0.151	4.748	2.729	2.351	0.493	1.981
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-021	50m	Amazônia_Meridional	30/07/2011	1.68	0.05	0.08	-9.816861	-58.293917	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-021	50m	Amazônia_Meridional	30/07/2011	1.68	0.05	0.08	-9.816861	-58.293917	Siluriformes	Callichthyidae	Megalechis_picta	Megapict	0.127	0.309	0.73	1.175	3.192	0.164	2.486	1.668	1.06	0.61	2.741
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-021	50m	Amazônia_Meridional	30/07/2011	1.68	0.05	0.08	-9.816861	-58.293917	Characiformes	Erythrinidae	Hoplerythrinus_unitaeniatus	Hopunit	0.465	0.511	0.726	1.325	1.798	0.184	2.549	1.477	1.066	0.638	1.804
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-021	50m	Amazônia_Meridional	30/07/2011	1.68	0.05	0.08	-9.816861	-58.293917	Siluriformes	Heptapteridae	Phenacorhamdia_sp._n._barbilhao_curto	Phespnbarb	0.368	0.345	0.858	0.845	11.328	0.328	3.629	1.873	0.724	0.321	3.284
Rio_Tapajós	Tapajós	Mato_Grosso	MERI-021	50m	Amazônia_Meridional	30/07/2011	1.68	0.05	0.08	-9.816861	-58.293917	Characiformes	Characidae	Knodus_cf._victoriae	Knocfvict	0.244	0.589	0.666	2.335	5.653	0.151	4.748	2.729	2.351	0.493	1.981
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Siluriformes	Trichomycteridae	Glanapteryx_anguilla	Glaang	0.197	0.48	0.971	1.039	17.294	0.441	1.978	0.852	0.866	0.169	0.952
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Lebiasinidae	Copella_vilmae	Copevil	0.288	0.727	0.588	1.954	8.095	0.206	5.932	1.868	0.743	0.389	3.708
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-001	50m	Alto_Japurá	26/09/2004	1.048	0.114	0.168	-1.99791	-67.9548	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Synbranchiformes	Synbranchidae	Synbranchus_sp._reticulado	Synspreti	0.696	0.396	0.826	1.071	2.904	0	0	0	0	0	0
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Gymnotiformes	Rhamphichthyidae	Hypopygus_lepturus	Hypolept	0.101	0.301	0.693	2.246	7.22	0.45	2.098	0	0	0	0.629
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Heptapteridae	Imparfinis_pristos	Imppris	0.253	0.336	0.938	0.958	13.348	0.332	2.398	2.249	0.863	0.812	3.149
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Aspredinidae	Bunocephalus_coracoideus	Bunocora	0.108	0.473	0.921	0.589	4.598	0.473	2.624	4.34	1.053	1.438	2.355
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Heptapteridae	Pariolius_armillatus	Pararmi	0.317	0.39	0.938	0.872	12.537	0.392	2.667	1.568	0.731	0.569	2.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Cetopsidae	Denticetopsis_seducta	Dentsedu	0.387	0.144	0.679	1.509	9.368	0.456	2.803	1.427	0.913	0.404	1.717
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Heptapteridae	Mastiglanis_asopos	Masasop	0.368	0.38	0.893	0.988	10.792	0.303	2.982	2.706	1.171	1.042	3.416
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Crenuchidae	Ammocryptocharax_elegans	Ammoeleg	0.152	0.263	0.622	1.547	12.404	0.121	3.105	2.045	1.131	0.764	3.422
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Loricariidae	Ancistrus_sp._dorsal_listrada	Ancspdli	0.193	0	0.844	0.739	4.407	0.117	3.476	3.083	1.347	0.902	3.48
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Gymnotiformes	Rhamphichthyidae	Gymnorhamphichthys_sp._Juami	Gymnspjua	0.072	0.356	0.806	2.194	7.064	0.309	3.818	0	0	0	0.977
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Crenuchidae	Melanocharacidium_dispilomma	Meldisp	0.093	0.35	0.626	1.525	4.913	0.1	4	1.791	1.194	1.568	3.452
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Trichomycteridae	Stauroglanis_gouldingi	Stagoul	0.197	0.297	0.961	1.104	26.889	0.29	4.075	1.832	0.691	0.928	2.595
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Creagrutus_sp._pinta_na_dorsal	Cresppdor	0.277	0.408	0.674	1.926	4.954	0.141	4.273	2.243	1.621	0.401	1.954
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Tyttocharax_cochui	Tytcoch	0.312	0.617	0.564	1.935	43.781	0.17	4.288	2.336	1.469	0.219	2.163
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Siluriformes	Loricariidae	Farlowella_smithi	Farsmith	0.417	0	0.73	0.977	8.545	0.219	4.314	8.085	1.418	0.671	2.883
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Crenuchidae	Characidium_aff._pteroides	Charaffpte	0.103	0.288	0.684	1.659	11.725	0.127	4.581	1.533	0.811	1.068	3.386
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Lebiasinidae	Pyrrhulina_laeta	Pyrrlaet	0.293	0.739	0.566	2.107	11.548	0.203	4.764	1.667	0.909	0.462	3.11
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Iguanodectidae	Bryconops_melanurus	Brymela	0.332	0.596	0.652	1.982	2.372	0.112	4.921	2.958	2.486	0.555	1.619
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Knodus_sp._2	Knosp1	0.255	0.489	0.676	1.851	7.779	0.137	4.969	2.455	1.789	0.421	1.722
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Crenuchidae	Microcharacidium_eleotrioides	Miceleo	0.2	0.313	0.664	1.433	24.672	0.117	5.674	1.395	0.87	0.618	3.058
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Chrysobrycon_sp.	Chrsp	0.314	0.606	0.608	2.614	8.758	0.188	5.91	2.46	1.766	0.492	2.368
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Characidae	Hemigrammus_bellottii	Hemibell	0.421	0.555	0.624	2.242	7.814	0.131	7.118	2.616	1.96	0.321	1.59
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-002	50m	Alto_Japurá	26/09/2004	2.025	0.216	0.37	-1.97968	-67.94591	Characiformes	Crenuchidae	Microcharacidium_gnomus	Micgnom	0.154	0.408	0.66	1.788	28.144	0.133	9.081	1.316	0.796	0.547	2.039
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-003	50m	Alto_Japurá	27/09/2004	0.593	0.016	0.023	-1.95889	-67.92882	Cyprinodontiformes	Cynolebiidae	Anablepsoides_micropus	Anamicr	0.296	0.742	0.609	1.162	6.492	0.445	2.851	1.849	0.936	0.451	3.512
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Gymnotiformes	Rhamphichthyidae	Hypopygus_lepturus	Hypolept	0.101	0.301	0.693	2.246	7.22	0.45	2.098	0	0	0	0.629
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Cichliformes	Cichlidae	Aequidens_pallidus	Aequpall	0.126	0.335	0.688	2.597	2.909	0.377	3.159	1.468	0.822	1.099	2.2
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Cichliformes	Cichlidae	Apistogramma_cf._personata	Apicfper	0.181	0.377	0.711	2.125	7.888	0.382	3.181	1.272	0.631	0.993	2.694
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Characidae	Moenkhausia_agnesae	Moeagne	0.285	0.539	0.626	2.981	4.324	0.133	3.635	2.95	2.052	0.456	1.668
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Lebiasinidae	Copella_sp._sem_manchas	Copespsm	0.255	0.714	0.556	2.159	13.472	0.206	5.166	1.779	0.815	0.414	3.293
Rio_Japurá	Amazonas,_entre_o_rio_Auati-Paraná_e_o_lago_Coari	Amazonas	P-004	50m	Alto_Japurá	28/09/2004	1.038	0.074	0.125	-1.91658	-67.8777	Characiformes	Characidae	Hyphessobrycon_cf._agulha	Hypcfagul	0.312	0.526	0.591	2.158	5.411	0.095	5.894	3.461	2.146	0.364	1.797
